GivenName	Surname	Gender	City	StateFull	ZipCode	TelephoneNumber	Birthday	BloodType
Richard	L'Hiver	male	ANNECY	Rhône-Alpes	74000	04 69 25 80 56	9/29/1976	O+
Erembourg	Caron	female	ANGERS	Pays de la Loire	49100	02 69 38 37 81	9/8/1988	A+
Laurene	Godin	female	TRAPPES	Île-de-France	78190	01 03 29 77 14	11/8/1960	O+
Pierre	Clavette	male	RAMBOUILLET	Île-de-France	78120	01 13 33 44 83	12/7/1996	B+
Arridano	Dandonneau	male	SAINT-RAPHAËL	Provence-Alpes-Côte d'Azur	83700	04 36 02 13 41	5/26/1967	B+
Kari	Fluet	female	BLAGNAC	Midi-Pyrénées	31700	05 71 12 04 19	8/27/1940	O+
Patricia	Alexandre	female	VILLENEUVE-D'ASCQ	Nord-Pas-de-Calais	59493	03 41 47 21 65	3/17/1972	O+
Ganelon	Plante	male	MIRAMAS	Provence-Alpes-Côte d'Azur	13140	04 29 75 07 01	6/28/1957	A+
Martine	Quinn	female	FORBACH	Lorraine	57600	03 61 00 32 22	2/9/1969	O+
Élise	Grenier	female	BASTIA	Corse	20200	04 68 24 68 89	7/30/1976	B+
Henriette	Beauchemin	female	PARIS	Île-de-France	75003	01 00 79 86 17	1/20/1942	B+
Saville	Rousseau	male	BIARRITZ	Aquitaine	64200	05 68 91 49 54	12/9/1943	A+
Archard	Primeau	male	OYONNAX	Rhône-Alpes	1100	04 38 73 94 59	6/14/1986	A+
Somerville	Bonenfant	male	TOULOUSE	Midi-Pyrénées	31300	05 97 40 14 18	8/26/1957	A+
Alfred	Bernier	male	DIEPPE	Haute-Normandie	76200	02 03 66 93 70	8/18/1935	A+
Alexandrin	Sicard	female	ERMONT	Île-de-France	95120	01 30 54 95 46	4/10/1983	O+
Lothair	René	male	DIGNE-LES-BAINS	Provence-Alpes-Côte d'Azur	4000	04 99 28 99 74	5/15/1945	A+
Joanna	Sylvain	female	CHÂTILLON	Île-de-France	92320	01 51 10 49 34	6/17/1943	A+
Yseult	Allain	female	SUCY-EN-BRIE	Île-de-France	94370	01 37 38 54 27	11/11/1961	O+
Philippine	Doiron	female	LES ABYMES	Guadeloupe	97142	05 29 73 87 46	1/11/1975	O+
Charmaine	Vaillancour	female	GONESSE	Île-de-France	95500	01 12 20 05 55	1/9/1980	A+
Kari	Grignon	female	MONTROUGE	Île-de-France	92120	01 55 61 02 08	3/6/1971	B+
Patrice	Sevier	female	NANTES	Pays de la Loire	44200	02 72 67 58 47	2/8/1959	AB+
Lyle	Miron	male	CAHORS	Midi-Pyrénées	46000	05 07 57 17 86	1/22/1984	O+
André	Paquet	male	SURESNES	Île-de-France	92150	01 50 77 99 96	3/20/1972	A+
Parnella	L'Heureux	female	LEVALLOIS-PERRET	Île-de-France	92300	01 78 49 53 54	12/9/1936	O-
Antoinette	Savard	female	CHARTRES	Centre	28000	02 47 41 71 16	9/16/1955	O+
Rule	Dufresne	male	SAINT-DENIS	Île-de-France	97400	01 41 72 51 51	7/27/1935	A+
Anouk	Riel	female	MANTES-LA-JOLIE	Île-de-France	78200	01 10 09 43 93	7/6/1984	A+
Renée	Coulombe	female	SAINT-LÔ	Basse-Normandie	50000	02 55 47 52 98	11/25/1958	O+
Ninette	Couturier	female	LES ABYMES	Guadeloupe	97139	05 62 51 27 56	2/20/1962	O+
Jeanne	Perrault	female	GAGNY	Île-de-France	93220	01 04 23 54 35	8/24/1972	A+
Denis	Tougas	male	PARIS	Île-de-France	75001	01 34 80 99 66	10/1/1995	O+
Jessamine	Caouette	female	ROUEN	Haute-Normandie	76000	02 85 72 98 41	9/28/1940	B+
Felicienne	Lampron	female	MARIGNANE	Provence-Alpes-Côte d'Azur	13700	04 04 93 92 94	8/12/1950	O+
Claire	Martel	female	SAINT-DENIS	Île-de-France	93200	01 46 19 04 19	8/18/1984	A+
Tilly	Michel	female	ÉPINAY-SUR-SEINE	Île-de-France	93800	01 05 64 73 88	10/31/1994	A+
Carole	DuLin	female	LYON	Rhône-Alpes	69004	04 03 36 85 81	12/12/1985	A+
Prunella	Miron	female	SEDAN	Champagne-Ardenne	8200	03 68 23 99 69	11/22/1942	B+
Eloise	Dubois	female	GAP	Provence-Alpes-Côte d'Azur	5000	04 05 18 43 90	7/14/1953	B+
Christian	Étoile	male	BRIVE-LA-GAILLARDE	Limousin	19100	05 21 95 05 35	12/13/1934	A+
Mireille	Robitaille	female	LA ROCHE-SUR-YON	Pays de la Loire	85000	02 71 61 88 92	4/16/2000	B+
Fifi	Begin	female	LE HAVRE	Haute-Normandie	76610	02 58 75 99 85	6/8/1976	B+
Melville	Jolicoeur	male	L'HAŸ-LES-ROSES	Île-de-France	94240	01 32 75 80 19	4/3/1948	A+
Zdenek	Roux	male	RUEIL-MALMAISON	Île-de-France	92500	01 29 71 11 57	6/26/1994	B+
Arber	Lemaître	male	ILLKIRCH-GRAFFENSTADEN	Alsace	67400	03 55 01 88 38	4/13/1988	A+
Gabriel	Champagne	male	BRÉTIGNY-SUR-ORGE	Île-de-France	91220	01 88 16 76 16	10/18/1983	O+
Lirienne	Carrière	female	MAUBEUGE	Nord-Pas-de-Calais	59600	03 92 70 11 38	5/2/1998	A+
Élodie	Jodoin	female	AIX-EN-PROVENCE	Provence-Alpes-Côte d'Azur	13090	04 27 39 95 43	8/16/1984	O+
Cinderella	Hervé	female	WATTRELOS	Nord-Pas-de-Calais	59150	03 56 45 65 68	9/1/1967	O+
Archaimbau	Truchon	male	MONTÉLIMAR	Rhône-Alpes	26200	04 22 77 11 44	6/3/1989	O+
Hilaire	Lambert	female	FRÉJUS	Provence-Alpes-Côte d'Azur	83600	04 13 59 88 73	6/30/1935	AB+
Carole	Therrien	female	SAINT-CHAMOND	Rhône-Alpes	42400	04 06 01 56 32	8/11/1988	AB+
Ranger	Camus	male	LA POSSESSION	La Réunion	97419	02 18 09 06 97	6/3/1999	B+
Benjamin	Gregoire	male	PARIS	Île-de-France	75011	01 82 50 45 30	8/21/1940	A+
Julien	Labrecque	male	DOLE	Franche-Comté	39100	03 73 86 20 76	10/6/1989	A+
Nadine	LaCaille	female	CHALON-SUR-SAÔNE	Bourgogne	71100	03 71 63 64 14	11/26/1938	B-
Halette	Chaloux	female	BONDY	Île-de-France	93140	01 78 43 20 15	10/4/1986	A+
Aimé	Allain	male	PONTAULT-COMBAULT	Île-de-France	77340	01 15 69 14 32	7/28/1974	O+
Chapin	Franchet	male	RIS-ORANGIS	Île-de-France	91000	01 13 18 43 08	1/10/1943	B+
Charles	Faure	male	MARCQ-EN-BAROEUL	Nord-Pas-de-Calais	59700	03 61 01 16 36	11/18/1981	O-
Geneviève	Champagne	female	VÉLIZY-VILLACOUBLAY	Île-de-France	78140	01 59 50 39 50	6/18/1998	B+
Honore	Champagne	female	DOLE	Franche-Comté	39100	03 31 23 41 15	10/8/1936	O+
Ferragus	Duhamel	male	CERGY	Île-de-France	95000	01 84 83 40 06	10/12/1993	B+
Felicien	Beaulieu	male	SAINT-JOSEPH	Guyane	97480	02 71 79 18 12	5/10/1944	B+
Channing	Guibord	male	MONTÉLIMAR	Rhône-Alpes	26200	04 01 83 27 59	10/13/1955	B+
Royden	Desruisseaux	male	VIERZON	Centre	18100	02 02 45 95 73	10/22/1944	B+
Florus	Desforges	male	LA GARENNE-COLOMBES	Île-de-France	92250	01 62 45 26 04	1/1/1940	B+
Dominic	Carignan	male	OULLINS	Rhône-Alpes	69600	04 26 53 44 48	1/26/1935	A+
Orlene	L'Anglais	female	PARIS	Île-de-France	75004	01 46 91 05 42	3/7/1987	O+
Inès	Labonté	female	CAGNES-SUR-MER	Provence-Alpes-Côte d'Azur	6800	04 88 32 25 09	2/13/1995	O-
Christabel	Bordeaux	female	MONTCEAU-LES-MINES	Bourgogne	71300	03 52 15 92 68	12/12/1940	O+
Avice	Margand	female	VALENCIENNES	Nord-Pas-de-Calais	59300	03 81 40 47 57	10/30/1940	A+
Natalie	Bonenfant	female	MONT-SAINT-AIGNAN	Haute-Normandie	76130	02 55 49 30 30	5/9/1953	A+
Bruno	Roux	male	THIONVILLE	Lorraine	57100	03 13 79 54 12	10/9/1992	O+
Clothilde	Lefèbvre	female	AUXERRE	Bourgogne	89000	03 48 61 43 26	11/23/1985	O-
Vail	Desruisseaux	male	HAZEBROUCK	Nord-Pas-de-Calais	59190	03 36 36 94 23	5/11/1969	B+
Tearlach	Grondin	male	BEAUNE	Bourgogne	21200	03 21 43 50 80	8/22/1951	B+
Alacoque	Duplanty	female	BLOIS	Centre	41000	02 41 35 57 93	3/13/1999	A+
Christine	Benoit	female	MAISONS-ALFORT	Île-de-France	64700	05 01 30 25 65	11/26/1967	B+
Timothée	Carrière	male	LA ROCHE-SUR-YON	Pays de la Loire	85000	02 61 77 62 83	4/24/1998	O-
Michèle	Chicoine	female	NANTES	Pays de la Loire	44100	02 94 51 56 80	9/12/1943	A-
Nathalie	Rivard	female	LA VALETTE-DU-VAR	Provence-Alpes-Côte d'Azur	83160	04 21 72 40 25	11/10/1949	A+
Serge	Salois	male	FONTAINE	Rhône-Alpes	38600	04 78 01 85 36	2/20/1947	A+
Renée	Hughes	female	TORCY	Île-de-France	77200	01 18 01 56 49	9/6/1945	O+
Flordelis	Rivière	female	GIF-SUR-YVETTE	Île-de-France	91190	01 36 72 42 87	9/1/1946	A+
Gradasso	Aupry	male	NICE	Provence-Alpes-Côte d'Azur	6300	04 99 01 94 96	8/11/1996	A+
Maslin	Givry	male	ALBI	Midi-Pyrénées	81000	05 72 78 82 22	10/28/1980	B+
Tanguy	Lacharité	male	TRAPPES	Île-de-France	78190	01 40 85 36 59	10/27/1953	O+
Auriville	Gaillou	male	SIX-FOURS-LES-PLAGES	Provence-Alpes-Côte d'Azur	83140	04 99 49 93 36	1/15/1942	O+
Ganelon	Auclair	male	LORIENT	Bretagne	56100	02 46 98 28 35	4/29/1979	A+
Alexandrin	Picard	female	MONTAUBAN	Midi-Pyrénées	82000	05 33 82 17 32	11/6/1979	O+
Vincent	Paré	male	AIX-EN-PROVENCE	Provence-Alpes-Côte d'Azur	13100	04 14 53 12 66	9/11/1949	O+
Théophile	Picard	male	RIS-ORANGIS	Île-de-France	91130	01 65 02 05 75	11/26/1996	O+
Latimer	Carrière	male	METZ	Lorraine	57000	03 67 61 89 82	8/26/1935	A+
Nicolette	Bazinet	female	STRASBOURG	Alsace	67100	03 15 11 23 93	12/16/1938	AB+
Soren	Desrosiers	male	MEUDON-LA-FORÊT	Île-de-France	92360	01 95 01 57 50	5/22/1961	A+
Alexis	Parent	male	MARTIGUES	Provence-Alpes-Côte d'Azur	13500	04 84 07 05 66	1/23/1942	O+
Aimé	Dubeau	male	MONTIGNY-LÈS-METZ	Lorraine	57158	03 36 69 19 79	7/18/1949	B+
Madelene	Tougas	female	CHATOU	Île-de-France	78400	01 80 47 93 06	5/6/1994	O+
Amélie	Roux	female	CACHAN	Île-de-France	94230	01 90 17 99 77	2/1/1958	O+
Clarimunda	Bonneville	female	FOUGÈRES	Bretagne	35300	02 01 19 46 80	7/11/1945	O+
Leone	Ratté	female	LA COURNEUVE	Île-de-France	93120	01 99 35 86 87	6/13/1962	O+
Laurence	Mainville	female	DUNKERQUE	Nord-Pas-de-Calais	59240	03 30 03 50 88	2/18/1990	A+
Florence	Brisette	female	ANGLET	Aquitaine	64600	05 80 54 22 14	12/7/1965	B+
Clarice	Berie	female	SAINT-MAUR-DES-FOSSÈS	Île-de-France	94100	01 88 66 40 70	8/7/1959	O+
Soren	L'Angelier	male	CORBEIL-ESSONNES	Île-de-France	91100	01 72 20 25 78	1/21/1940	O+
Édouard	Labrecque	male	ÉTAMPES	Île-de-France	91150	01 00 14 83 33	9/21/2000	O-
Raison	Proulx	female	ARGENTEUIL	Île-de-France	95100	01 37 07 35 25	1/27/1964	O+
Campbell	Frappier	male	LILLE	Nord-Pas-de-Calais	59000	03 11 23 17 70	9/21/1934	O+
Granville	Bertrand	male	RIS-ORANGIS	Île-de-France	91000	01 11 88 52 14	6/27/1971	O+
Heloise	Sciverit	female	DUNKERQUE	Nord-Pas-de-Calais	59140	03 78 74 37 54	8/29/1953	O-
Charline	Lanoie	female	VERSAILLES	Île-de-France	78000	01 28 42 91 46	4/16/1987	B+
Maureen	Desnoyer	female	SAINT-DIZIER	Champagne-Ardenne	52100	03 67 91 94 21	8/14/1939	B+
Afrodille	Therrien	female	SAINT-LOUIS	Alsace	68300	03 47 54 98 25	1/26/1963	A+
Donat	Rossignol	male	MÉRIGNAC	Aquitaine	33700	05 99 63 34 84	6/24/1987	O+
Estelle	Voisine	female	SAINT-MICHEL-SUR-ORGE	Île-de-France	91240	01 73 97 21 39	3/16/1943	O+
Ambra	Chaloux	female	SIX-FOURS-LES-PLAGES	Provence-Alpes-Côte d'Azur	83140	04 09 56 23 82	11/27/1958	O+
Cécile	Saurel	female	SAINT-DENIS	Île-de-France	93200	01 37 20 90 15	2/21/1966	B+
Claude	Beaudoin	female	MONTPELLIER	Languedoc-Roussillon	34000	04 20 21 13 68	9/19/1947	A+
Didier	Hétu	male	OLIVET	Centre	45160	02 80 46 08 63	4/7/1960	O+
Delphine	Brisebois	female	GARGES-LÈS-GONESSE	Île-de-France	95140	01 12 61 07 90	10/2/1951	B+
René	Mazuret	male	NICE	Provence-Alpes-Côte d'Azur	6100	04 02 00 17 48	1/16/1986	O+
Demi	Gamache	female	MONTÉLIMAR	Rhône-Alpes	26200	04 62 97 16 61	6/28/1951	B+
Jérôme	Angélil	male	LIMOGES	Limousin	87000	05 98 81 36 07	12/15/1996	A+
Ansel	Hébert	male	CARCASSONNE	Languedoc-Roussillon	11000	04 84 05 66 83	4/7/1986	A+
Éléonore	Harquin	female	CHAMBÉRY	Rhône-Alpes	73000	04 59 75 32 68	4/20/1956	A+
Édouard	Langelier	male	SIX-FOURS-LES-PLAGES	Provence-Alpes-Côte d'Azur	83140	04 88 27 17 47	5/7/1964	O+
Vail	Morneau	male	SAINT-PIERRE-ET-MIQUELON	Île-de-France	97500	05 49 82 92 84	10/2/1950	B+
Millard	Primeau	male	MEAUX	Île-de-France	77100	01 94 57 11 83	4/18/1958	AB+
Dreux	Salois	male	SAINT-DIZIER	Champagne-Ardenne	52100	03 60 09 52 00	9/25/1983	A+
Danielle	Therriault	female	ÉCHIROLLES	Rhône-Alpes	38130	04 00 66 59 22	5/11/1960	B+
Nicolas	Riquier	male	BORDEAUX	Aquitaine	33100	05 01 89 69 19	7/28/1975	B+
Agathe	Cadieux	female	SAINT-LOUIS	Alsace	68300	03 00 70 18 82	3/10/1984	O+
Roxanne	Bienvenue	female	LYON	Rhône-Alpes	69005	04 70 90 35 64	3/26/1968	O+
Aloin	Leroux	male	LUNÉVILLE	Lorraine	54300	03 16 90 72 20	3/23/1974	A+
Christiane	Bérubé	female	METZ	Lorraine	57050	03 00 06 11 89	3/6/1997	O+
Orville	Barjavel	male	PARIS	Île-de-France	75014	01 28 72 23 04	3/13/1986	O+
Fauna	Brodeur	female	HÉROUVILLE-SAINT-CLAIR	Basse-Normandie	14200	02 49 84 11 43	3/30/1983	O-
Daisi	Rivard	female	AUBERVILLIERS	Île-de-France	93300	01 40 13 25 15	4/9/2001	O-
Élise	Beaudry	female	LE GRAND-QUEVILLY	Haute-Normandie	76120	02 77 46 36 28	8/6/1992	O+
Pensee	Rochon	female	STRASBOURG	Alsace	67000	03 19 91 03 41	9/14/1970	O+
Namo	Grenier	male	GUÉRET	Limousin	23000	05 51 45 70 45	12/23/1962	O+
Satordi	Truchon	male	NANTES	Pays de la Loire	44000	02 13 62 14 48	7/9/1974	A+
Marcelle	Pitre	female	SAINT-DENIS	Île-de-France	97400	01 57 42 54 13	12/12/1997	A+
Jolie	Garceau	female	FORT-DE-FRANCE	Martinique	97200	05 81 18 14 43	7/27/1951	O+
Emmanuelle	Lereau	female	MONS-EN-BAROEUL	Nord-Pas-de-Calais	59370	03 84 32 48 39	1/21/1944	O+
Zdenek	Moquin	male	VANVES	Île-de-France	92170	01 74 06 31 82	11/17/1940	O+
Fantina	Robitaille	female	LYON	Rhône-Alpes	69006	04 75 26 45 22	11/21/1993	O+
Léon	Lanteigne	male	LE GRAND-QUEVILLY	Haute-Normandie	76120	02 22 68 17 90	10/19/1995	A+
Ferrau	Faure	male	PONTAULT-COMBAULT	Île-de-France	77340	01 49 32 73 60	4/11/1944	A+
Senior	Veilleux	male	RENNES	Bretagne	35000	02 47 37 74 32	1/3/1975	AB+
Landers	Croteau	male	LAMBERSART	Nord-Pas-de-Calais	59130	03 33 57 52 91	3/28/1935	O+
Florismart	Turgeon	male	CHARTRES	Centre	28000	02 90 75 74 93	2/26/1978	A+
Peverell	Chicoine	male	MARSEILLE	Provence-Alpes-Côte d'Azur	13015	04 47 51 18 01	10/2/1982	O+
Avenall	Noël	male	NEUILLY-SUR-MARNE	Île-de-France	93330	01 20 72 09 26	4/12/1979	B+
Percy	Sanschagrin	male	TOULON	Provence-Alpes-Côte d'Azur	83200	04 73 94 82 06	3/19/1981	B+
Robert	Lizotte	male	BESANÇON	Franche-Comté	25000	03 24 04 22 03	1/5/1941	B+
Cinderella	Auclair	female	REIMS	Champagne-Ardenne	51100	03 06 25 58 60	10/29/1991	O+
Cendrillon	Belisle	female	LYON	Rhône-Alpes	69001	04 33 18 89 58	11/20/1934	O+
Aurore	L'Anglais	female	LE PORT	Guyane	97420	02 55 77 03 14	8/3/1966	AB+
Fabien	Hachée	male	TARBES	Midi-Pyrénées	65000	05 47 21 94 57	2/15/1966	A+
Christine	Grignon	female	MIRAMAS	Provence-Alpes-Côte d'Azur	13140	04 74 92 17 30	1/31/1941	O+
Lyle	Corbeil	male	NOUMÉA	Île-de-France	98800	03 46 44 54 27	3/15/1946	B-
Geoffrey	Jolicoeur	male	VILLIERS-SUR-MARNE	Île-de-France	94350	01 15 10 44 72	1/18/1993	A+
Varden	Fongemie	male	MOULINS	Auvergne	3000	04 61 63 06 53	10/27/1971	A+
Noël	Foucault	male	BIARRITZ	Aquitaine	64200	05 44 56 72 23	5/19/1988	O+
Mayhew	Sanschagrin	male	LE PERREUX-SUR-MARNE	Île-de-France	94170	01 54 57 10 47	1/31/1948	A+
Luc	Latourelle	male	NOUMÉA	Île-de-France	98800	03 29 95 09 91	1/11/1937	A+
Harbin	Adler	male	LORIENT	Bretagne	56100	02 19 30 99 34	2/24/1941	O-
Henriette	Cliche	female	BORDEAUX	Aquitaine	33100	05 96 44 34 74	5/14/1953	O+
Camille	Rossignol	female	MEUDON	Île-de-France	92190	01 80 52 07 44	2/2/1942	B+
Anaïs	Sabourin	female	VILLENEUVE-D'ASCQ	Nord-Pas-de-Calais	59493	03 74 79 54 27	12/30/1994	B+
Karel	L'Anglais	male	PARIS	Île-de-France	75018	01 96 20 15 76	5/22/1980	O-
Gilbert	Savard	male	SAINT-MARTIN	Guadeloupe	97150	05 12 10 55 67	11/15/1989	AB+
Patrice	L'Heureux	female	LANESTER	Bretagne	56600	02 40 10 28 67	6/7/1998	B+
Anouk	Denis	female	MENTON	Provence-Alpes-Côte d'Azur	6500	04 56 90 37 93	12/6/1957	O+
Crescent	Mousseau	female	VANVES	Île-de-France	92170	01 02 21 35 20	5/29/1958	A+
Suzette	Norbert	female	VITRY-SUR-SEINE	Île-de-France	94400	01 32 31 26 14	8/8/1950	O+
Cher	Soucy	female	CORBEIL-ESSONNES	Île-de-France	91100	01 05 09 70 24	7/24/1997	O+
Noémi	Vachon	female	STAINS	Île-de-France	93240	01 76 77 97 52	4/17/1996	A+
Ganelon	René	male	CLAMART	Île-de-France	92140	01 82 23 58 82	3/20/1977	AB+
Philippe	Chastain	male	LA ROCHELLE	Poitou-Charentes	17000	05 01 30 37 56	3/22/1997	B-
Viollette	Pouliotte	female	MONTGERON	Île-de-France	91230	01 80 65 35 61	12/3/1952	B-
Madeleine	Lévesque	female	PARIS	Île-de-France	75001	01 52 02 41 98	9/16/1993	O+
Damiane	Bertrand	female	LE LAMENTIN	Martinique	97232	05 74 64 85 85	4/3/1990	O+
Natalie	Beaudoin	female	AJACCIO	Corse	20000	04 72 53 01 30	7/9/1971	A+
Beaufort	Dandonneau	male	SAINT-GERMAIN-EN-LAYE	Île-de-France	78100	01 62 19 08 13	5/26/1999	B+
Chapin	Cyr	male	MARSEILLE	Provence-Alpes-Côte d'Azur	13014	04 63 16 02 87	5/22/1949	O+
Orville	Beauchemin	male	HYÈRES	Provence-Alpes-Côte d'Azur	83400	04 62 98 45 11	5/12/1999	A+
Tempeste	Tollmache	female	VANNES	Bretagne	56000	02 35 45 41 95	8/2/1956	O+
Soren	Richard	male	POINTE-À-PITRE	Guadeloupe	97110	05 28 91 30 53	11/19/1992	AB+
Toussaint	Richer	male	VILLEPARISIS	Île-de-France	77270	01 34 39 60 64	12/2/1981	A+
Platt	Belisle	male	THONON-LES-BAINS	Rhône-Alpes	74200	04 90 03 29 04	5/14/1940	A+
Percy	Lamy	male	VILLENAVE-D'ORNON	Aquitaine	33140	05 85 75 83 93	4/6/1950	B+
Archard	Couturier	male	BÉTHUNE	Nord-Pas-de-Calais	62400	03 06 92 44 90	5/8/1937	B+
Yves	Lanctot	male	VALENCIENNES	Nord-Pas-de-Calais	59300	03 61 14 13 62	1/1/1993	A+
Beltane	Grignon	male	BAYONNE	Aquitaine	64100	05 10 82 18 21	6/21/1974	B+
Ganelon	Desjardins	male	MONTMORENCY	Île-de-France	95160	01 79 96 32 21	10/22/1945	O+
Gano	Lamontagne	male	LE HAVRE	Haute-Normandie	76600	02 49 20 58 28	6/19/1987	B+
Sébastien	Faubert	male	FONTAINE	Rhône-Alpes	38600	04 51 96 28 75	6/27/1998	O+
Bayard	Garreau	male	ORLÉANS	Centre	45100	02 40 03 27 42	8/17/1960	O-
Alain	Therriault	male	LES ABYMES	Guadeloupe	97142	05 73 38 47 87	3/7/1998	A+
Dorene	Galarneau	female	ROUEN	Haute-Normandie	76000	02 89 34 03 97	6/27/1957	B+
Fitz	Carrière	male	DOLE	Franche-Comté	39100	03 04 83 65 70	6/17/1964	O+
Christien	Lacroix	male	FORT-DE-FRANCE	Martinique	97234	05 96 61 11 62	11/25/1951	A+
Georges	Simard	male	LE MÉE-SUR-SEINE	Île-de-France	77350	01 52 23 49 94	7/5/1984	A+
Tearlach	Labbé	male	SAINT-ÉTIENNE	Rhône-Alpes	42000	04 22 96 38 14	8/12/1986	A+
Mandel	David	male	BRÉTIGNY-SUR-ORGE	Île-de-France	91220	01 85 38 04 78	9/18/1943	A+
Vick	Joly	male	MARSEILLE	Provence-Alpes-Côte d'Azur	13003	04 22 03 12 33	10/23/1993	A+
Belle	Abril	female	LA ROCHE-SUR-YON	Pays de la Loire	85000	02 16 97 23 39	11/15/1994	AB+
Ferragus	Pomerleau	male	ÉLANCOURT	Île-de-France	78990	01 45 21 90 69	7/9/1947	O+
Desire	Bellemare	male	PARIS	Île-de-France	75018	01 17 77 27 79	11/19/1934	O+
Patience	Dodier	female	LA SEYNE-SUR-MER	Provence-Alpes-Côte d'Azur	83500	04 97 73 33 39	2/10/1944	O+
Antoinette	Giguère	female	JUAN-LES-PINS	Provence-Alpes-Côte d'Azur	6160	04 10 30 52 95	7/21/1968	A+
Favor	Arnoux	female	SAINT-MICHEL-SUR-ORGE	Île-de-France	91240	01 16 61 53 90	12/26/1988	A+
Monique	Charpie	female	MANTES-LA-JOLIE	Île-de-France	78200	01 15 11 47 23	5/24/1990	O-
Tearlach	Montminy	male	MARIGNANE	Provence-Alpes-Côte d'Azur	13700	04 56 03 17 74	9/6/1940	O+
Adèle	Desnoyers	female	PLAISIR	Île-de-France	78370	01 72 07 74 80	11/23/1944	O+
Maurelle	Vaillancourt	female	LES LILAS	Île-de-France	93260	01 70 74 43 70	6/14/1966	O+
Pinabel	Nadeau	male	SAINT-OUEN	Île-de-France	93400	01 20 29 64 35	1/25/1984	O-
Marine	Chesnay	female	ÉTAMPES	Île-de-France	91150	01 49 31 11 34	7/11/1948	A+
Turner	Mathieu	male	ABBEVILLE	Picardie	80100	03 38 98 28 11	6/2/1957	O+
Henriette	Tremblay	female	DUNKERQUE	Nord-Pas-de-Calais	59240	03 65 52 16 03	1/22/1976	B+
Medoro	Brisebois	male	LE HAVRE	Haute-Normandie	76610	02 10 73 55 95	12/17/1963	O+
Scoville	Quinn	male	POISSY	Île-de-France	78300	01 63 67 47 39	11/12/1991	B+
Huon	Beaulieu	male	CHERBOURG	Basse-Normandie	50100	02 51 90 05 34	7/6/1986	B+
Alfred	Rivière	male	MARSEILLE	Provence-Alpes-Côte d'Azur	13012	04 16 12 43 77	6/4/2000	O+
Élise	Casgrain	female	PARIS	Île-de-France	75016	01 06 25 97 79	8/25/1982	O+
Vallis	Guilmette	male	MONT-SAINT-AIGNAN	Haute-Normandie	76130	02 78 89 48 45	1/2/1990	B+
André	Garceau	male	FRESNES	Île-de-France	94260	01 80 89 62 93	1/11/2001	A+
Fifi	Petrie	female	TOURNEFEUILLE	Midi-Pyrénées	31170	05 54 55 34 86	8/21/1934	O-
Ermengardi	Lafontaine	female	CANNES-LA-BOCCA	Provence-Alpes-Côte d'Azur	6150	04 30 37 25 79	4/17/1993	A+
Thibaut	Labbé	male	CAVAILLON	Provence-Alpes-Côte d'Azur	84300	04 18 35 30 10	9/11/1993	O+
Raina	Roy	female	PIERREFITTE-SUR-SEINE	Île-de-France	93380	01 64 00 84 66	2/19/1986	O+
Pryor	L'Heureux	male	REIMS	Champagne-Ardenne	51100	03 48 60 50 80	2/6/1981	B+
Olivie	Guertin	female	BOULOGNE-SUR-MER	Nord-Pas-de-Calais	62200	03 00 82 65 19	9/21/1960	B+
Gérard	Labelle	male	VILLEURBANNE	Rhône-Alpes	69100	04 60 44 70 96	5/18/1981	O+
Wyatt	Charpie	male	SAINT-LAURENT-DU-VAR	Provence-Alpes-Côte d'Azur	6700	04 03 75 97 03	11/30/1983	A+
Porter	Parizeau	male	CHELLES	Île-de-France	77500	01 44 75 89 38	3/25/1996	A+
Burkett	Bernier	male	DAX	Aquitaine	40100	05 50 88 17 96	3/23/1963	A+
Moore	Allain	male	DENAIN	Nord-Pas-de-Calais	59220	03 94 56 61 94	10/7/1943	A+
Merle	Morel	male	STRASBOURG	Alsace	67000	03 14 74 98 00	10/31/1951	A+
Ignace	Cormier	male	SAINT-MARTIN-D'HÈRES	Rhône-Alpes	38400	04 96 36 38 23	11/19/1999	O-
Delit	Cotuand	female	VILLEURBANNE	Rhône-Alpes	69100	04 32 80 85 29	6/5/1984	B+
Ganelon	Fournier	male	LA POSSESSION	La Réunion	97419	02 40 45 48 38	2/3/1979	A+
Gilbert	Deniger	male	OYONNAX	Rhône-Alpes	1100	04 42 14 79 91	4/6/1936	O+
Alain	Gaillou	male	LA POSSESSION	La Réunion	97419	02 44 83 98 85	9/28/1964	O+
Étienne	Mathieu	male	BESANÇON	Franche-Comté	25000	03 34 52 48 02	4/20/1952	A+
Théodore	Houle	male	VIRY-CHÂTILLON	Île-de-France	91170	01 31 88 86 05	3/11/1997	O+
Lance	Larocque	male	DIEPPE	Haute-Normandie	76200	02 83 95 09 15	9/16/1947	O+
Agnès	Berie	female	VESOUL	Franche-Comté	70000	03 38 66 36 82	4/19/1997	A+
Minette	Houde	female	ÉLANCOURT	Île-de-France	78990	01 75 14 71 51	3/29/1939	O+
Orson	Gagné	male	QUIMPER	Bretagne	29000	02 93 44 88 09	8/25/1970	O-
Avenall	Godin	male	POISSY	Île-de-France	78300	01 14 05 83 51	9/21/1979	B-
Cher	Verreau	female	STAINS	Île-de-France	93240	01 83 25 02 63	10/2/1990	O+
Iva	D'Aoust	female	MARSEILLE	Provence-Alpes-Côte d'Azur	13002	04 61 16 96 31	4/16/1953	A+
